# Observed by B. Schmidt
# Reduced by K. Auchettl
# On 31/10/2024, 23:47:56
# Using DEbass pipeline: v01
# Using metadata: m01
#
# Wavelength Flux Error
3573.61	1.4040e+01	4.5827e+00
3574.39	1.5631e+01	4.5209e+00
3575.16	8.5064e+00	4.3910e+00
3575.94	9.2893e+00	4.4011e+00
3576.71	7.1140e+00	4.3685e+00
3577.49	8.0462e+00	4.3247e+00
3578.26	8.8726e+00	4.2520e+00
3579.03	1.9316e+01	4.2784e+00
3579.81	1.8778e+01	4.3018e+00
3580.58	4.3847e+00	4.2543e+00
3581.36	1.4757e+01	4.2504e+00
3582.13	1.2015e+01	4.2017e+00
3582.91	4.6669e+00	4.1770e+00
3583.68	1.4910e+01	4.1973e+00
3584.46	9.5541e+00	4.2364e+00
3585.23	1.3900e+01	4.3497e+00
3586.01	1.2686e+01	4.3973e+00
3586.78	1.6744e+01	4.3216e+00
3587.56	1.8001e+01	4.1980e+00
3588.33	1.7913e+01	4.1191e+00
3589.11	9.2584e+00	4.0894e+00
3589.88	1.1813e+01	4.1167e+00
3590.66	1.0197e+01	4.1616e+00
3591.43	1.0210e+01	4.2141e+00
3592.21	1.3563e+01	4.2812e+00
3592.98	1.0216e+01	4.2584e+00
3593.76	1.2481e+01	4.1997e+00
3594.53	9.0994e+00	4.1771e+00
3595.31	7.4686e+00	4.1703e+00
3596.08	8.9840e+00	4.1324e+00
3596.86	6.9579e+00	4.0356e+00
3597.63	7.7838e+00	4.0690e+00
3598.41	1.5807e+01	4.0549e+00
3599.18	1.0260e+01	4.1466e+00
3599.96	1.1573e+01	4.1958e+00
3600.73	1.6638e+01	4.1299e+00
3601.51	1.7761e+01	4.1001e+00
3602.28	2.1722e+01	4.1123e+00
3603.06	2.3036e+01	4.0768e+00
3603.83	7.4602e+00	4.0589e+00
3604.61	1.7125e+01	4.0015e+00
3605.38	2.7110e+01	3.9331e+00
3606.15	1.6606e+01	3.9329e+00
3606.93	1.2323e+01	4.0361e+00
3607.70	1.1215e+01	4.0341e+00
3608.48	1.5298e+01	4.0317e+00
3609.25	8.0510e+00	3.9445e+00
3610.03	1.9292e+01	3.9350e+00
3610.80	3.6386e+00	3.9482e+00
3611.58	1.0945e+01	3.8835e+00
3612.35	1.0042e+01	3.8308e+00
3613.13	1.6088e+01	3.9137e+00
3613.90	2.1849e+01	3.8475e+00
3614.68	5.6566e+00	3.7934e+00
3615.45	8.9256e+00	3.7951e+00
3616.23	1.4085e+01	3.7827e+00
3617.00	7.8154e+00	3.7713e+00
3617.78	1.1956e+01	3.7788e+00
3618.55	1.7441e+01	3.8605e+00
3619.33	3.6615e+00	3.7747e+00
3620.10	4.8601e+00	3.7628e+00
3620.88	1.2252e+01	3.7563e+00
3621.65	1.4521e+01	3.7808e+00
3622.43	5.7306e+00	3.6996e+00
3623.20	8.1178e+00	3.6939e+00
3623.98	6.0110e+00	3.6777e+00
3624.75	1.0356e+01	3.6792e+00
3625.53	1.1116e+01	3.7052e+00
3626.30	1.3492e+01	3.6543e+00
3627.08	8.8445e+00	3.8471e+00
3627.85	-1.7404e+00	3.9250e+00
3628.63	8.7876e+00	3.8161e+00
3629.40	2.4088e+01	3.7184e+00
3630.18	1.9406e+01	3.6808e+00
3630.95	1.5684e+01	3.7251e+00
3631.72	1.4604e+01	3.6926e+00
3632.50	4.4858e+00	3.6529e+00
3633.27	9.1450e+00	3.5807e+00
3634.05	7.2979e+00	3.5772e+00
3634.82	8.7913e-01	3.6122e+00
3635.60	4.1726e+00	3.5845e+00
3636.37	1.0808e+01	3.5800e+00
3637.15	9.7277e+00	3.5744e+00
3637.92	1.4953e+01	3.5565e+00
3638.70	1.5275e+01	3.5981e+00
