Obj. ID,IAU name,Internal name/s,RA,DEC,Obj. Type,Redshift,Host name,Host redshift,Contrubuting group,Public,Associated groups,End prop. period,Spec. no.,LCs/Phot. no.,Discovery date,Peak-light date,Bibcode,Multi-type,Type-unclear,Remarks,Created by,Creation date,Modified by,Last-modified date
25931,SN 2024rua,ATLAS24mql,51.16524333,16.08159833,SN IIP,0.05,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,8/11/2024 15:10,TNS_Bot1,8/11/2024 15:10
25817,SN 2024pto,ATLAS24lnq,43.484765,42.154065,SN IIP,0.053,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,7/26/2024 15:10,TNS_Bot1,7/26/2024 15:10
26189,SN 2024pll,"ZTF24aaxqoeo, GOTO24dpi, ATLAS24lfc",22.140575,14.798881,SN IIP,0.046,,,"ePESSTO+, TNS",Y,"ePESSTO+, TNS",,1,0/0,,,,N,N,,WIS_Bot1,9/7/2024 11:31,Dr Ofer Yaron,9/7/2024 16:04
25884,SN 2024pij,"PS24hhn, ATLAS24lvr, ZTF24aaviaxx",244.5407442,13.43225429,SN IIP,0.04,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,8/5/2024 12:10,TNS_Bot1,8/5/2024 12:10
25517,SN 2024kcu,"GOTO24cvi, ZTF24aaqajjb",31.617105,27.032115,SN IIP,0.02,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,6/26/2024 11:10,TNS_Bot1,6/26/2024 11:10
25225,SN 2024hjt,"GOTO24avh, ZTF24aakzgdx",314.354178,17.128267,SN IIP,0.036,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,5/3/2024 16:10,TNS_Bot1,5/3/2024 16:10
25063,SN 2024fgj,ATLAS24epj,88.88442,-15.67722667,SN IIP,0.025,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,4/12/2024 11:06,TNS_Bot1,4/12/2024 11:06
25064,SN 2024fgb,"ZTF24aaibcrw, ATLAS24eoi",127.2735216,0.8640986,SN IIP,0.027,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,4/12/2024 11:06,TNS_Bot1,4/12/2024 11:06
25135,SN 2024etq,ZTF24aahewml,273.4218239,10.934437,SN IIP,0.022,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,4/15/2024 22:10,TNS_Bot1,4/15/2024 22:10
24940,SN 2024egh,ATLAS24dov,70.15212333,0.50708,SN IIP,0.015024,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,3/18/2024 8:10,TNS_Bot1,3/18/2024 8:10
25043,SN 2024ccq,"BGEM J142615.60-153722.2, Gaia24awo, ZTF24aaekaby, ATLAS24cfk",216.564917,-15.622889,SN IIP,0.02,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,4/12/2024 11:06,TNS_Bot1,4/12/2024 11:06
25102,SN 2024btx,"PS24axg, ZTF24aaejjps, ATLAS24bza",178.7310208,29.34291644,SN IIP,0.021291999,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,4/12/2024 11:06,TNS_Bot1,4/12/2024 11:06
24836,SN 2024biz,"PS24akt, ATLAS24btg, GOTO24lw",78.63692397,-4.67591015,SN IIP,0.025,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,2/14/2024 22:10,TNS_Bot1,2/14/2024 22:10
24688,SN 2024ee,ATLAS24ade,187.2979217,-40.69192,SN IIP,0.014,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,1/13/2024 19:05,TNS_Bot1,1/13/2024 19:05
24624,SN 2023znx,"ATLAS23xmi, ZTF23absjgww",214.6395848,55.14442434,SN IIP,0.0299,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,1/3/2024 21:05,TNS_Bot1,1/3/2024 21:05
24982,SN 2023zlw,"PS24amk, ATLAS23wxx",168.2153848,27.45074982,SN IIP,0.02273,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,3/26/2024 19:10,TNS_Bot1,3/26/2024 19:10
26279,SN 2023zjg,"ZTF23abttygd, ATLAS23wxm",185.6800632,24.8208999,SN IIP,0.022543,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,9/17/2024 19:10,TNS_Bot1,9/17/2024 19:10
24466,SN 2023zdx,"ZTF23absjgxb, ATLAS23wwp, PS24g",216.9028232,41.2597058,SN IIP,0.0088,,,TNS,Y,TNS,,2,0/0,,,,N,N,,TNS_Bot1,12/12/2023 23:05,TNS_Bot1,12/12/2023 23:05
24453,SN 2023zba,"ZTF23abseqoa, ATLAS23wys",4.0012824,-0.303318,SN IIP,0.039,NGC 60,0.03937,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,12/11/2023 11:05,TNS_Bot1,12/11/2023 11:05
24797,SN 2023zao,"GOTO24R, Gaia24aef, PS23nmk, ATLAS23wuh",196.597542,35.233689,SN IIP,0.018,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,2/8/2024 15:10,TNS_Bot1,2/8/2024 15:10
24623,SN 2023yol,"Gaia23dqi, ZTF23absjheu, ATLAS23wlv, GOTO23bmj",187.032083,20.179989,SN IIP,0.0226,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,1/3/2024 21:05,TNS_Bot1,1/3/2024 21:05
24625,SN 2023ylz,"Gaia23dtj, ZTF23absirul, ATLAS23whu",151.587208,-6.256181,SN IIP,0.0188,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,1/3/2024 21:05,TNS_Bot1,1/3/2024 21:05
24677,SN 2023xxs,"Gaia23dsm, ATLAS23vvk",172.597125,-41.061789,SN IIP,0.012,,,"ePESSTO+, TNS",Y,"ePESSTO+, TNS",,1,0/0,,,,N,N,,WIS_Bot1,1/12/2024 10:25,WIS_Bot1,1/12/2024 10:25
24495,SN 2023xjl,ATLAS23viq,28.083713,-36.662631,SN IIP,0.048,,,"ePESSTO+, TNS",Y,"ePESSTO+, TNS",,1,0/0,,,,N,N,,WIS_Bot1,12/16/2023 10:22,Dr Ofer Yaron,12/16/2023 14:02
26285,SN 2023wuj,"ATLAS23vzd, PS23knv, ZTF23abonlit",126.5765164,2.924635805,SN IIP,0.030991,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,9/17/2024 19:10,TNS_Bot1,9/17/2024 19:10
26287,SN 2023vci,"PS23ljs, ZTF23abgmhgw",115.6194581,11.2473379,SN IIP,0.029254,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,9/17/2024 19:10,TNS_Bot1,9/17/2024 19:10
24119,SN 2023vcg,ZTF23abjwgre,359.0244627,29.377942,SN IIP,0.0231,,,TNS,Y,TNS,,1,0/0,,,,N,N,,TNS_Bot1,10/19/2023 11:05,TNS_Bot1,10/19/2023 11:05
